"","ID","votos"
"284","50000000073",1809.84705882353
"285","50000000075",1256.85882352941
"286","50000000078",1074.71681415929
"287","50000000079",1074.71681415929
"288","50000000080",2827.51764705882
"289","50000000084",1074.71681415929
"290","50000000120",106207.141176471
"291","50000000121",137215.788235294
"292","50000000122",2813.01176470588
"293","50000000123",107161.058823529
"294","50000000124",3690.88235294118
"295","50000000126",7818.55294117647
"296","50000000127",1918.12941176471
"297","50000000128",11980.4470588235
"298","50000000129",3557.55294117647
"299","50000000131",66684.1176470588
"300","50000000132",83917.4352941176
"301","50000000133",98428.0705882353
"302","50000000134",77944.1882352941
"303","50000000135",114956.435294118
"304","50000000136",116127.835294118
"305","50000000137",51468.3764705882
"306","50000000138",54265.6470588235
"307","50000000139",18926.2823529412
"308","50000000140",2102.24705882353
"309","50000000141",110538.635294118
"310","50000000142",117579.788235294
"311","50000000143",1433.41176470588
"312","50000000144",74496.4
"313","50000000145",138198.835294118
"314","50000000146",75266.2235294118
"315","50000000147",107787.623529412
"316","50000000148",69853.2352941177
"317","50000000149",91212.5647058824
"318","50000000150",77910.9058823529
"319","50000000151",53428.9294117647
"320","50000000159",110969.988235294
"321","50000000160",107161.058823529
"322","50000000161",63619.3411764706
"323","50000000162",934.647058823529
"324","50000000163",934.647058823529
"325","50000000164",115892.694117647
"326","50000000166",4948.75294117647
"327","50000000167",121472.329411765
"328","50000000168",114199.352941176
"329","50000000169",97539.1529411765
"330","50000000170",3400.81176470588
"331","50000000178",11972.4470588235
"332","50000000183",63558.7294117647
"333","50000000190",4916.44705882353
"334","50000000194",4266.57647058824
"335","50000000198",4870.26744186046
"336","50000000199",32810.6588235294
"337","50000000202",77236.2117647059
"338","50000000204",3844.47058823529
"339","50000000208",5998.71764705882
"340","50000000209",12120.7411764706
"341","50000000213",1805.68235294118
"342","50000000229",8501.12941176471
"343","50000000230",7883.16470588235
"344","50000000231",1822.23529411765
"345","50000000232",1694.97647058824
"346","50000000233",1535.8
"347","50000000235",884.325581395349
"348","50000000236",1544.69411764706
"349","50000000237",11476.6
"350","50000000260",9210.81176470588
"351","50000000261",4547.74117647059
"352","50000000268",1340.55813953488
"353","50000000275",8238.69411764706
"354","50000000433",8009.88235294118
"355","50000000434",1205.41666666667
"356","50000000436",946.070588235294
"357","50000000441",1205.41666666667
"358","50000000448",6300.03529411765
"359","50000000450",1216.49411764706
"360","50000000452",1822.23529411765
"361","50000000454",1898.87209302326
"362","50000000456",1009.75294117647
"363","50000000457",33084.7411764706
"364","50000000465",8592.31764705882
"365","50000000466",50193.4235294118
"366","50000000467",2787.4
"367","50000000468",1593.45348837209
"368","50000000469",1822.23529411765
"369","50000000471",2484.65882352941
"370","50000000485",1814.38823529412
"371","50000000494",1251.16470588235
"372","50000000495",1040.81176470588
"373","50000000496",7647.4
"374","50000000497",1081.61176470588
"375","50000000498",90041.8941176471
"376","50000000499",5227.88235294118
"377","50000000500",16321.2470588235
"378","50000000501",1257.73563218391
"379","50000000503",944.835294117647
"380","50000000538",2705.45882352941
"381","50000000539",1391.21176470588
"382","50000000544",12684.9529411765
"383","50000000545",917.129411764706
"384","50000000547",917.129411764706
"385","50000000549",1290.90588235294
"386","50000000551",35096.9647058824
"387","50000000552",1135.8
"388","50000000626",140700.223529412
"389","50000000627",92458.6588235294
"390","50000000628",114074.682352941
"391","50000000629",76499.0352941177
"392","50000000630",138515.011764706
"393","50000000631",65442.6470588235
"394","50000000632",1040.81176470588
"395","50000000634",81430.7882352941
"396","50000000635",13788.8823529412
"397","50000000637",110692.635294118
"398","50000000639",141225.952941176
"399","50000000640",1006.33333333333
"400","50000000641",1882.24705882353
"401","50000000642",142258.082352941
"402","50000000643",138515.011764706
"403","50000000644",34696.5647058824
"404","50000000646",1182.94117647059
"405","50000000651",42937.3764705882
"406","50000000652",1807.31764705882
"407","50000000653",77910.9058823529
"408","50000000654",31984.5294117647
"409","50000000655",131616.011764706
"410","50000000656",1392.6511627907
"411","50000000657",2721.17647058824
"412","50000000659",1495.94117647059
"413","50000000660",1474.47674418605
"414","50000000661",66920.0470588235
"415","50000000665",1780.56470588235
"416","50000000667",60658.8117647059
"417","50000000668",2847.48235294118
"418","50000000669",1205.41666666667
"419","50000000670",54103.5764705882
"420","50000000671",5507.78823529412
"421","50000000672",35522.0588235294
"422","50000000674",115292.623529412
"423","50000000677",10585.4588235294
"424","50000000680",3307.8023255814
"425","50000000681",54791.3058823529
"426","50000000682",4937.2
"427","50000000683",52003.1411764706
"428","50000000684",2753.44705882353
"429","50000000686",4074.62352941176
"430","50000000688",12178.3882352941
"431","50000000689",4074.62352941176
"432","50000000690",4247.41176470588
"433","50000000691",4074.62352941176
"434","50000000704",2034.64705882353
"435","50000000843",1693.45882352941
"436","50000000847",5015.50588235294
"437","50000000848",1340.55813953488
"438","50000000856",1430.04705882353
"439","50000000864",8280.08235294118
"440","50000000870",1263.09411764706
"441","50000000873",9135.32941176471
"442","50000001014",42525.6823529412
"443","50000001020",9669.4
"444","50000001063",3564.05882352941
"445","50000001067",1340.55813953488
"446","50000001115",1578.24705882353
"447","50000001148",7883.62352941177
"448","60000000064",4287.95294117647
"449","60000000065",2568.38823529412
"450","60000000066",12286.0235294118
"451","60000000067",14875.9529411765
"452","60000000068",10673
"453","60000000069",14875.9529411765
"454","60000000071",13684.5058823529
"455","60000000073",6154.81176470588
"456","60000000074",2754.56470588235
"457","60000000079",12391.1411764706
"458","60000000082",9210.97647058824
"459","60000000083",11261.0352941176
"460","60000000084",11242.4705882353
"461","60000000087",8501.12941176471
"462","60000000088",6974.97647058824
"463","60000000089",6435.10588235294
"464","60000000090",30341.3529411765
"465","60000000096",2928.15294117647
"466","60000000097",12120.7411764706
"467","60000000243",12924.5764705882
"468","60000000246",115525.494117647
"469","60000000247",1876.91764705882
"470","60000000251",1772.83529411765
"471","60000000252",1205.41666666667
"472","60000000253",1205.41666666667
"473","60000000254",2189.52941176471
"474","60000000255",1073.40697674419
"475","60000000256",9568.56470588235
"476","60000000257",1956.10588235294
"477","60000000259",1040.81176470588
"478","60000000260",1040.81176470588
"479","60000000261",1040.81176470588
"480","60000000262",1040.81176470588
"481","60000000263",1040.81176470588
"482","60000000264",1681.35294117647
"483","60000000265",5298.63529411765
"484","60000000266",1040.81176470588
"485","60000000267",1622.45882352941
"486","60000000268",1040.81176470588
"487","60000000269",1040.81176470588
"488","60000000270",7940.65882352941
"489","60000000271",95519.6470588235
"490","60000000372",3480.97647058824
"491","60000000375",1424.38823529412
"492","60000000379",1750.25882352941
"493","60000000380",1975.54117647059
"494","60000000383",1034.31818181818
"495","60000000385",1364.12941176471
"496","60000000386",1482.29411764706
"497","60000000390",1340.55813953488
"498","60000000391",1256.85882352941
"499","60000000395",1034.31818181818
"500","60000000397",1657.12941176471
"501","60000000402",1882.72941176471
"502","60000000403",1478.95294117647
"503","60000000414",3542.74117647059
"504","60000000421",1450.14117647059
"505","60000000423",1022.39534883721
"506","60000000424",993.917647058823
"507","60000000425",1429.87058823529
"508","60000000426",1873.57647058824
"509","60000000427",6517.54117647059
"510","60000000428",990.494117647059
"511","60000000429",1844.09411764706
"512","60000000430",1844.09411764706
"513","60000000431",1399.07058823529
"514","60000000438",1514.41176470588
"515","60000000571",55730.3411764706
"516","60000000572",114199.352941176
"517","60000000573",946.070588235294
"518","60000000574",134300.458823529
"519","60000000575",6005.37647058823
"520","60000000576",1807.45882352941
"521","60000000579",102485.658823529
"522","60000000580",63947.4823529412
"523","60000000582",1205.41666666667
"524","60000000583",41960.3058823529
"525","60000000584",1205.41666666667
"526","60000000585",1963.45882352941
"527","60000000586",115401.094117647
"528","60000000587",1799.58823529412
"529","60000000588",884.325581395349
"530","60000000589",884.325581395349
"531","60000000590",884.325581395349
"532","60000000592",11242.4705882353
"533","60000000594",1530.47058823529
"534","60000000595",1839.68235294118
"535","60000000597",11481.7176470588
"536","60000000599",101221.611764706
"537","60000000601",1835.57647058824
"538","60000000602",1040.81176470588
"539","60000000634",6178.63218390805
"540","60000000635",33483.4823529412
"541","60000000637",76125.9294117647
"542","60000000638",6359.85882352941
"543","60000000639",1073.40697674419
"544","60000000640",5176.52941176471
"545","60000000641",1342.55681818182
"546","60000000642",1863.69411764706
"547","60000000643",88048
"548","60000000644",3391.65882352941
"549","60000000649",1340.55813953488
"550","60000000650",1340.55813953488
"551","60000000654",9399.41176470588
"552","60000000655",91559.2823529412
"553","60000000658",1906.43529411765
"554","60000000659",1478.95294117647
"555","60000000663",1819.94117647059
"556","60000000664",1251.48235294118
"557","60000000665",1819.94117647059
"558","60000000666",19857.7647058824
"559","60000000670",13624.2470588235
"560","60000000772",1450.14117647059
"561","60000000773",101760.929411765
"562","60000000775",36479.5411764706
"563","60000000776",4627.48235294118
"564","60000000777",1822.23529411765
"565","60000000778",47084.1764705882
"566","60000000781",110305.6
"567","60000000783",1175.8
"568","60000000784",10506.9176470588
"569","60000000785",109714.235294118
"570","60000000787",24642.2117647059
"571","60000000788",78037.3647058824
"572","60000000789",64194.3058823529
"573","60000000790",76768.8588235294
"574","60000000792",110829.223529412
"575","60000000793",107418.317647059
"576","60000000795",93809.5882352941
"577","60000000796",84254.1294117647
"578","60000000800",13624.2470588235
"579","60000000801",106670.541176471
"580","60000000802",2239.18823529412
"581","60000000803",3037.32941176471
"582","60000000806",112812.023529412
"583","60000000808",1497.69411764706
"584","60000000810",4426.23529411765
"585","60000000896",1969.38823529412
"586","60000000920",1450.14117647059
"587","60000000942",2904.63529411765
"588","60000000957",118333.847058824
"589","60000000962",1073.40697674419
"590","60000000992",1205.41666666667
"591","60000000994",946.070588235294
"592","60000000995",946.070588235294
"593","60000000999",1040.81176470588
"594","60000001000",1478.95294117647
"595","60000001049",884.325581395349
"596","70000000157",939.094117647059
"597","70000000164",3046.34117647059
"598","70000000165",1811.67058823529
"599","70000000168",3107.50588235294
"600","70000000169",1062.15294117647
"601","70000000170",1453.25882352941
"602","70000000171",12854.5411764706
"603","70000000172",1533.84705882353
"604","70000000174",1239.82352941176
"605","70000000175",1692.18823529412
"606","70000000176",1395.18823529412
"607","70000000177",1205.41666666667
"608","70000000178",1205.41666666667
"609","70000000179",1837.27058823529
"610","70000000180",1264.41860465116
"611","70000000439",5138.65882352941
"612","70000000440",94707.6588235294
"613","70000000442",2071.18823529412
"614","70000000444",2784.69411764706
"615","70000000445",16403.9647058824
"616","70000000446",7550.56470588235
"617","70000000447",35638.0705882353
"618","70000000448",67104.4
"619","70000000449",14456.2
"620","70000000450",12588.1529411765
"621","70000000451",6319.88235294118
"622","70000000453",2819.38823529412
"623","70000000454",50404.9411764706
"624","70000000455",4868.48235294118
"625","70000000456",3014.17647058824
"626","70000000457",3896.94117647059
"627","70000000458",9592.30588235294
"628","70000000459",3014.17647058824
"629","70000000460",3147.54117647059
"630","70000000582",1514.41176470588
"631","70000000657",3284.76470588235
"632","70000000658",2469.44705882353
"633","70000000659",3626.08235294118
"634","70000000660",13314.7529411765
"635","70000000661",65955.6823529412
"636","70000000662",6323.22352941176
"637","70000000663",5436.09411764706
"638","70000000665",6551.25882352941
"639","70000000666",8600.89411764706
"640","70000000667",7585.51764705882
"641","70000000668",10474.2941176471
"642","70000000669",6438.50588235294
"643","70000000670",1243.72413793103
"644","70000000671",1424.38823529412
"645","70000000672",90864.5411764706
"646","70000000673",1749.21176470588
"647","70000000674",1785.09411764706
"648","70000000675",8750.69411764706
"649","70000000676",107418.317647059
"650","70000000813",1492.11627906977
"651","70000000824",53386.8941176471
"652","70000000825",97086.1529411765
"653","70000000826",11406.0705882353
"654","70000000827",15280.1976744186
"655","70000000828",92920.1176470588
"656","70000000829",2511.57647058824
"657","70000000830",3475.8
"658","70000000831",115695.294117647
"659","70000000832",2918.23529411765
"660","70000000835",63268.1529411765
"661","70000000838",2833.92941176471
"662","70000000839",7910.44705882353
"663","70000000840",6402.58823529412
"664","70000000841",95222.3176470588
"665","70000000842",61471.6117647059
"666","70000000891",102485.658823529
"667","70000000892",32472.3411764706
"668","70000000893",15865.1058823529
"669","70000000894",78612.8235294118
"670","70000000895",57715.3647058824
"671","70000000896",1822.23529411765
"672","70000000897",3046.83529411765
"673","70000000898",16266.1176470588
"674","70000000899",1649.2
"675","70000000900",4248.8023255814
"676","70000000904",59081.8
"677","70000000909",1822.23529411765
"678","70000000912",1205.41666666667
"679","70000000913",1605.90588235294
"680","70000000914",1696
"681","70000000915",3662.92941176471
"682","70000001061",1136.58620689655
"683","70000001062",2868.18823529412
"684","70000001063",1136.58620689655
"685","70000001065",1930.67032967033
"686","70000001066",1925.79069767442
"687","70000001068",1692.18823529412
"688","70000001069",3075.4
"689","70000001070",35491.0352941176
"690","70000001071",9678.25882352941
"691","70000001072",1938.02352941176
"692","70000001073",3343.38823529412
"693","70000001074",3591.75294117647
"694","70000001075",108408.988235294
"695","70000001076",1914.50574712644
"696","70000001077",3480.97647058824
"697","70000001078",977.022471910112
"698","70000001079",67473.2941176471
"699","70000001080",2566.05882352941
"700","70000001081",110305.6
"701","70000001082",4594.78823529412
"702","70000001083",8415.84705882353
"703","70000001085",1433.41176470588
"704","70000001483",1164.43529411765
"705","70000001484",81430.7882352941
"706","80000000009",897.082352941177
"707","80000000010",1865.69411764706
"708","80000000011",2087.23529411765
"709","80000000164",51405.7176470588
"710","80000000167",120631.976470588
"711","80000000168",9214.15294117647
"712","80000000169",67992.6117647059
"713","80000000170",12936.4823529412
"714","80000000171",6600.67058823529
"715","80000000172",5235.11764705882
"716","80000000174",897.082352941177
"717","80000000175",34786.9882352941
"718","80000000177",2489.28235294118
"719","80000000178",20915.5529411765
"720","80000000179",73184.2
"721","80000000181",14873.3294117647
"722","80000000182",6401.35294117647
"723","80000000183",2499.4
"724","80000000184",39469.2117647059
"725","80000000185",1034.31818181818
"726","80000000187",2765.65882352941
"727","80000000188",67700.6235294118
"728","80000000338",3605.77647058824
"729","80000000339",1869.50588235294
"730","80000000340",1206.15294117647
"731","80000000342",1206.15294117647
"732","80000000343",38150.3529411765
"733","80000000344",3257.84705882353
"734","80000000345",1424.38823529412
"735","80000000346",8657.98823529412
"736","80000000347",47205.9411764706
"737","80000000348",12312.8117647059
"738","80000000350",1841.23529411765
"739","80000000351",6390.6
"740","80000000353",9262.67058823529
"741","80000000354",114441.376470588
"742","80000000355",19876.3764705882
"743","80000000357",87684.4588235294
"744","80000000359",2562.52941176471
"745","80000000362",2019.87058823529
"746","80000000363",2634.31395348837
"747","80000000384",3274.03529411765
"748","80000000386",15425.2470588235
"749","80000000387",116912
"750","80000000388",7567.70588235294
"751","80000000389",3014.17647058824
"752","80000000390",1931.07058823529
"753","80000000391",12470.9764705882
"754","80000000392",12338.2941176471
"755","80000000393",6505.61176470588
"756","80000000394",4976.25882352941
"757","80000000398",9423.75294117647
"758","80000000399",115513.2
"759","80000000400",72310.7058823529
"760","80000000401",9407.36470588235
"761","80000000402",111214.235294118
"762","80000000403",4238.95294117647
"763","80000000404",5183.03529411765
"764","80000000406",12842.1294117647
"765","80000000431",3037.32941176471
"766","80000000432",2156.55172413793
"767","80000000434",13360.6235294118
"768","80000000435",11761.7764705882
"769","80000000436",13434.9647058824
"770","80000000437",11826.8470588235
"771","80000000438",27761.5882352941
"772","80000000439",9160.65882352941
"773","80000000443",6362.12941176471
"774","80000000444",12908.4705882353
"775","80000000446",3253.2
"776","80000000448",6037.11764705882
"777","80000000449",2536.32941176471
"778","80000000450",2446.34117647059
"779","80000000451",1295.08235294118
"780","80000000452",4320.88235294118
"781","80000000453",3754.48235294118
"782","80000000454",14743.4705882353
"783","80000000455",1869.50588235294
"784","80000000456",3307.92941176471
"785","80000000457",3291.25882352941
"786","80000000458",3046.34117647059
"787","80000000459",14816.7411764706
"788","80000000460",115401.094117647
"789","80000000461",121543.564705882
"790","80000000462",20011.1764705882
"791","80000000463",1624.75294117647
"792","80000000464",5160.10465116279
"793","80000000465",4594.78823529412
"794","80000000466",1848.48837209302
"795","80000000468",48522.9882352941
"796","80000000469",1026.57647058824
"797","80000000470",6111.30681818182
"798","80000000471",76140.0117647059
"799","80000000472",1450.14117647059
"800","80000000478",63379.5882352941
"801","80000000479",107161.058823529
"802","80000000481",84607.0470588235
"803","80000000482",5091.77647058824
"804","80000000483",2929.74117647059
"805","80000000488",2907.36470588235
"806","80000000492",1301.03529411765
"807","80000000493",1935.02352941176
"808","80000000496",924.899082568807
"809","80000000497",1350
"810","80000000509",6525.49411764706
"811","80000000510",52003.1411764706
"812","80000000512",5379.98823529412
"813","80000000513",2239.18823529412
"814","80000000514",1754.35294117647
"815","80000000515",2943.02325581395
"816","80000000516",1638.10588235294
"817","80000000517",19038
"818","80000000518",1226.92941176471
"819","80000000519",1528.21176470588
"820","80000000520",1292.27058823529
"821","80000000521",1288.28409090909
"822","80000000710",1058.21176470588
"823","80000000725",1493.49411764706
"824","80000000728",1259.02247191011
"825","80000000729",661.882352941176
"826","80000000750",1402.49411764706
"827","80000000755",1259.02247191011
"828","80000000792",70126.7411764706
"829","80000000799",6045.08235294118
"830","80000000803",1809.10588235294
"831","80000000807",1058.72941176471
"832","80000000849",9478.42352941176
"833","90000000006",1021.48837209302
"834","90000000007",1021.48837209302
"835","90000000008",1215.40697674419
"836","90000000009",737.426966292135
"837","90000000010",1638.10588235294
"838","90000000011",1021.48837209302
"839","90000000300",15425.2470588235
"840","90000000301",38006.8823529412
"841","90000000304",8345.08235294118
"842","90000000306",3248.95294117647
"843","90000000307",13476.7764705882
"844","90000000308",7821.30588235294
"845","90000000309",3508.95294117647
"846","90000000310",4426.23529411765
"847","90000000311",9214.15294117647
"848","90000000312",1788.36470588235
"849","90000000313",988.764705882353
"850","90000000314",7883.62352941177
"851","90000000324",114074.682352941
"852","90000000328",114052.811764706
"853","90000000330",2839
"854","90000000333",96288.6705882353
"855","90000000348",65038.8
"856","90000000362",15502.9882352941
"857","90000000515",2041.94117647059
"858","90000000524",1737.95402298851
"859","90000000569",2784.69411764706
"860","90000000603",1298.32941176471
"861","90000000604",9959.95294117647
"862","90000000611",106207.141176471
"863","90000000612",1030.89411764706
"864","90000000613",92252.4941176471
"865","90000000615",137215.788235294
"866","90000000616",1844.55294117647
"867","90000000618",3038.25882352941
"868","90000000619",114207.788235294
"869","90000000625",62328.9882352941
"870","90000000629",1495.55294117647
"871","90000000630",1495.55294117647
"872","90000000632",1328.46511627907
"873","90000000633",1271.4
"874","90000000635",1712.15294117647
"875","90000000711",137215.788235294
"876","90000000712",137215.788235294
"877","90000000713",1606.30588235294
"878","90000000715",118298.776470588
"879","90000000716",1614.18823529412
"880","90000000717",67326.3411764706
"881","90000000718",138198.835294118
"882","90000000719",113059.494117647
"883","90000000720",110538.635294118
"884","90000000721",90041.8941176471
"885","90000000732",131616.011764706
"886","90000000733",1906.43529411765
"887","90000000734",1906.43529411765
"888","90000000735",140298.670588235
"889","90000000736",3690.88235294118
"890","90000000738",138515.011764706
"891","90000000739",68966.8470588235
